,message length,m,rep,tau fact.,order
102,0.00889927203553674,15,0,0.01,3
103,0.010856701536260182,15,0,0.01,4
104,0.013107101626745887,15,0,0.01,5
105,0.11549137502008809,15,0,0.1,1
106,0.13135158628686636,15,0,0.1,2
107,0.13252691136070222,15,0,0.1,3
108,0.1250010382631018,15,0,0.1,4
109,0.11588115942433852,15,0,0.1,5
110,3.5796162940741034,15,0,1.0,1
111,1.6375495415777683,15,0,1.0,2
112,0.9590448339491413,15,0,1.0,3
113,0.7058444759401548,15,0,1.0,4
114,0.5842419093810678,15,0,1.0,5
115,5.705612454177424,15,0,10.0,1
116,5.7056014145137155,15,0,10.0,2
117,5.704898390080661,15,0,10.0,3
118,5.703965900170665,15,0,10.0,4
119,5.701603650665974,15,0,10.0,5
120,0.008227497920065378,15,1,0.01,1
121,0.007515518823258405,15,1,0.01,2
122,0.008563200091458521,15,1,0.01,3
123,0.010462020610421334,15,1,0.01,4
124,0.012490992557232516,15,1,0.01,5
125,0.11508251998863178,15,1,0.1,1
126,0.12988442416235388,15,1,0.1,2
127,0.13239229045149203,15,1,0.1,3
128,0.12815787039742518,15,1,0.1,4
129,0.12236703593688425,15,1,0.1,5
130,3.5595130927322804,15,1,1.0,1
131,1.6275405822040439,15,1,1.0,2
132,0.965021654299058,15,1,1.0,3
133,0.7132766524885734,15,1,1.0,4
134,0.589170980081219,15,1,1.0,5
135,5.705739677407105,15,1,10.0,1
136,5.705730385365192,15,1,10.0,2
137,5.705002544761624,15,1,10.0,3
138,5.703986177693337,15,1,10.0,4
139,5.701414153734816,15,1,10.0,5
140,0.007919535783500936,15,2,0.01,1
141,0.0070777888863249976,15,2,0.01,2
142,0.007937847599050347,15,2,0.01,3
143,0.009738310429260561,15,2,0.01,4
144,0.01173595706070607,15,2,0.01,5
145,0.10427251677808119,15,2,0.1,1
146,0.11950032116403753,15,2,0.1,2
147,0.12201223658190513,15,2,0.1,3
148,0.11734854084354913,15,2,0.1,4
149,0.11102202538598682,15,2,0.1,5
150,2.998148080577456,15,2,1.0,1
151,1.4094852259171777,15,2,1.0,2
152,0.8575149159962826,15,2,1.0,3
153,0.6314271097847409,15,2,1.0,4
154,0.5202584907867234,15,2,1.0,5
155,5.707165590090654,15,2,10.0,1
156,5.707146300055045,15,2,10.0,2
157,5.705824053136267,15,2,10.0,3
158,5.704105393054949,15,2,10.0,4
159,5.6998262649724305,15,2,10.0,5
160,0.00824775058607602,15,3,0.01,1
161,0.007368620185144154,15,3,0.01,2
162,0.0083547219059571,15,3,0.01,3
163,0.010232133755971002,15,3,0.01,4
164,0.012201191150405855,15,3,0.01,5
165,0.11138905400150335,15,3,0.1,1
166,0.12588325107764733,15,3,0.1,2
167,0.1270830124792362,15,3,0.1,3
168,0.12176272444179756,15,3,0.1,4
169,0.11571391907771655,15,3,0.1,5
170,3.2324957264175334,15,3,1.0,1
171,1.5021455412752192,15,3,1.0,2
172,0.9130055206051264,15,3,1.0,3
173,0.6762031951928135,15,3,1.0,4
174,0.559412533849839,15,3,1.0,5
175,5.707354684158646,15,3,10.0,1
176,5.707337828379871,15,3,10.0,2
177,5.705934246815491,15,3,10.0,3
178,5.704117441238864,15,3,10.0,4
179,5.699627740569748,15,3,10.0,5
180,0.008259369485558986,15,4,0.01,1
181,0.007407460636259956,15,4,0.01,2
182,0.008413841951335585,15,4,0.01,3
183,0.010285271141962187,15,4,0.01,4
184,0.01230759882322463,15,4,0.01,5
185,0.10930535531632121,15,4,0.1,1
186,0.12375495542464224,15,4,0.1,2
187,0.12588833446693487,15,4,0.1,3
188,0.12088248598093759,15,4,0.1,4
189,0.11420858314279148,15,4,0.1,5
190,3.3483214913109105,15,4,1.0,1
191,1.5386333628655022,15,4,1.0,2
192,0.9099559938743538,15,4,1.0,3
193,0.6694066928646379,15,4,1.0,4
194,0.5528117138247177,15,4,1.0,5
195,5.706570108006113,15,4,10.0,1
196,5.70655706966965,15,4,10.0,2
197,5.705490135608669,15,4,10.0,3
198,5.70405872264705,15,4,10.0,4
199,5.70047431243709,15,4,10.0,5
200,0.005607116807209007,20,0,0.01,1
201,0.004886214608219221,20,0,0.01,2
202,0.00537958364192271,20,0,0.01,3
203,0.006727125601497609,20,0,0.01,4
204,0.00838977156638876,20,0,0.01,5
205,0.08867655925108539,20,0,0.1,1
206,0.1051645463506152,20,0,0.1,2
207,0.11345887932028156,20,0,0.1,3
208,0.11332550976698211,20,0,0.1,4
209,0.1100909631990401,20,0,0.1,5
210,2.392766290878563,20,0,1.0,1
211,1.234132254519847,20,0,1.0,2
212,0.8199768546095949,20,0,1.0,3
213,0.6386122992752392,20,0,1.0,4
214,0.5416850799437629,20,0,1.0,5
215,5.709960959003796,20,0,10.0,1
216,5.709902842556938,20,0,10.0,2
217,5.7072586519397035,20,0,10.0,3
218,5.704268395675355,20,0,10.0,4
219,5.6970035271580315,20,0,10.0,5
220,0.006033371244817631,20,1,0.01,1
221,0.005345406929306828,20,1,0.01,2
222,0.005823147358152659,20,1,0.01,3
223,0.0072153868728036495,20,1,0.01,4
224,0.008994221592701024,20,1,0.01,5
225,0.09466720849115681,20,1,0.1,1
226,0.1135018281982212,20,1,0.1,2
227,0.12259329808496236,20,1,0.1,3
228,0.12170984082770706,20,1,0.1,4
229,0.11751436964062378,20,1,0.1,5
230,2.7257294319452314,20,1,1.0,1
231,1.3491121715850236,20,1,1.0,2
232,0.8587238226545447,20,1,1.0,3
233,0.6505116359546766,20,1,1.0,4
234,0.5434246342043068,20,1,1.0,5
235,5.7066597571627256,20,1,10.0,1
236,5.7066410436683705,20,1,10.0,2
237,5.70556032665111,20,1,10.0,3
238,5.7040762465344566,20,1,10.0,4
239,5.7003243578869975,20,1,10.0,5
240,0.03166992792600418,20,2,0.01,1
241,0.034106089880811805,20,2,0.01,2
242,0.03997127652318077,20,2,0.01,3
243,0.04506059856339158,20,2,0.01,4
244,0.04872157239954866,20,2,0.01,5
245,0.44239747845261645,20,2,0.1,1
246,0.3993792716438386,20,2,0.1,2
247,0.3591200843532676,20,2,0.1,3
248,0.3204667765681575,20,2,0.1,4
249,0.2899555101198059,20,2,0.1,5
250,9.20961148789424,20,2,1.0,1
251,7.1024274587755425,20,2,1.0,2
252,5.677060838914571,20,2,1.0,3
253,4.415013086860448,20,2,1.0,4
254,3.2647872806055034,20,2,1.0,5
255,5.7043284230312254,20,2,10.0,1
256,5.704321480475316,20,2,10.0,2
257,5.704036982163207,20,2,10.0,3
258,5.703803336794435,20,2,10.0,4
259,5.703283097069959,20,2,10.0,5
260,0.005069204657498489,20,3,0.01,1
261,0.004509375083781429,20,3,0.01,2
262,0.005093112427797834,20,3,0.01,3
263,0.006357709168030979,20,3,0.01,4
264,0.00786799924377135,20,3,0.01,5
265,0.08470772481434521,20,3,0.1,1
266,0.09865066026983305,20,3,0.1,2
267,0.10677014464158774,20,3,0.1,3
268,0.10854466600879027,20,3,0.1,4
269,0.1072614212866343,20,3,0.1,5
270,2.1981084436212273,20,3,1.0,1
271,1.173622593552811,20,3,1.0,2
272,0.7994362064527178,20,3,1.0,3
273,0.633740286231714,20,3,1.0,4
274,0.5412343254434084,20,3,1.0,5
275,5.708939439512545,20,3,10.0,1
276,5.708881544022491,20,3,10.0,2
277,5.706719219906707,20,3,10.0,3
278,5.704209911756842,20,3,10.0,4
279,5.697995929692483,20,3,10.0,5
280,0.005529028348280745,20,4,0.01,1
281,0.004879878682224573,20,4,0.01,2
282,0.005442165866277321,20,4,0.01,3
283,0.006798057419855773,20,4,0.01,4
284,0.008416643631793619,20,4,0.01,5
285,0.0881905779868305,20,4,0.1,1
286,0.1049444694250084,20,4,0.1,2
287,0.11349351242860536,20,4,0.1,3
288,0.11419184095577788,20,4,0.1,4
289,0.111980670982188,20,4,0.1,5
290,2.4756171922438868,20,4,1.0,1
291,1.256449499018797,20,4,1.0,2
292,0.8352395850495208,20,4,1.0,3
293,0.6569656351096842,20,4,1.0,4
294,0.5608092613797435,20,4,1.0,5
295,5.708673539363744,20,4,10.0,1
296,5.708632210106486,20,4,10.0,2
297,5.7065965827007625,20,4,10.0,3
298,5.704192260035301,20,4,10.0,4
299,5.698297554682109,20,4,10.0,5
