,message length,density,rep,tau fact.,order
176,0.2339875125051778,10,11,10.0,3
177,5.382117352929527,10,11,100.0,1
178,3.918237132449437,10,11,100.0,2
179,2.677971180033932,10,11,100.0,3
180,1.3062814818720625e-06,10,12,0.01,1
181,1.270979333986566e-06,10,12,0.01,2
182,1.4888194916906627e-06,10,12,0.01,3
183,0.00012790154742002569,10,12,0.1,1
184,0.0001246338245024653,10,12,0.1,2
185,0.0001456875826875148,10,12,0.1,3
186,0.01046350880369503,10,12,1.0,1
187,0.01036178314815634,10,12,1.0,2
188,0.011808457472378464,10,12,1.0,3
189,0.33423259665585153,10,12,10.0,1
190,0.35096504433594716,10,12,10.0,2
191,0.27527541871391925,10,12,10.0,3
192,5.613920657052386,10,12,100.0,1
193,3.9989324121366345,10,12,100.0,2
194,2.7920297155621956,10,12,100.0,3
195,1.3160528917338654e-06,10,13,0.01,1
196,1.1477637281501196e-06,10,13,0.01,2
197,1.4969932520259022e-06,10,13,0.01,3
198,0.00012837271461142719,10,13,0.1,1
199,0.00011226552512753202,10,13,0.1,2
200,0.00014573361650160876,10,13,0.1,3
201,0.010092933606976637,10,13,1.0,1
202,0.009079037266744677,10,13,1.0,2
203,0.011208542116612819,10,13,1.0,3
204,0.2628139207318366,10,13,10.0,1
205,0.273914437087344,10,13,10.0,2
206,0.19842588405097583,10,13,10.0,3
207,5.3701008653088955,10,13,100.0,1
208,4.015364599853913,10,13,100.0,2
209,2.696971696918176,10,13,100.0,3
210,2.6176335048630484e-06,10,14,0.01,1
211,2.333204551729917e-06,10,14,0.01,2
212,2.8379266661104907e-06,10,14,0.01,3
213,0.0002526101811592754,10,14,0.1,1
214,0.0002257472943780689,10,14,0.1,2
215,0.0002735042846895297,10,14,0.1,3
216,0.017776323016235,10,14,1.0,1
217,0.016371707883194073,10,14,1.0,2
218,0.018892132722580612,10,14,1.0,3
219,0.36928236962670624,10,14,10.0,1
220,0.38643413791320236,10,14,10.0,2
221,0.2412390058190379,10,14,10.0,3
222,5.3558126150709935,10,14,100.0,1
223,4.134365762106619,10,14,100.0,2
224,3.215994283128902,10,14,100.0,3
225,1.1545208309440835e-06,10,15,0.01,1
226,9.817776831788638e-07,10,15,0.01,2
227,1.309872565968817e-06,10,15,0.01,3
228,0.00011216625723467488,10,15,0.1,1
229,9.569927380570498e-05,10,15,0.1,2
230,0.00012716319803107723,10,15,0.1,3
231,0.008545398249662373,10,15,1.0,1
232,0.00754719308305999,10,15,1.0,2
233,0.009584791858487485,10,15,1.0,3
234,0.2222113360580269,10,15,10.0,1
235,0.23309677348046245,10,15,10.0,2
236,0.18115075502337774,10,15,10.0,3
237,5.3966608870677995,10,15,100.0,1
238,3.4471465799765335,10,15,100.0,2
239,2.130444574436611,10,15,100.0,3
240,1.2626995441744615e-06,10,16,0.01,1
241,1.2379420630190263e-06,10,16,0.01,2
242,1.2938883378055266e-06,10,16,0.01,3
243,0.00012013754126345005,10,16,0.1,1
244,0.00011796428115601332,10,16,0.1,2
245,0.00012306179453158705,10,16,0.1,3
246,0.007444742655667774,10,16,1.0,1
247,0.007455481587461177,10,16,1.0,2
248,0.007584081849553392,10,16,1.0,3
249,0.08993563413959876,10,16,10.0,1
250,0.11439292722070775,10,16,10.0,2
251,0.0714741501126488,10,16,10.0,3
252,3.542447936127321,10,16,100.0,1
253,2.15973665194396,10,16,100.0,2
254,1.1948637729112321,10,16,100.0,3
255,1.1787431705781448e-06,10,17,0.01,1
256,1.0296283437793985e-06,10,17,0.01,2
257,1.4424352112740735e-06,10,17,0.01,3
258,0.00011508059640294444,10,17,0.1,1
259,0.00010089472042035252,10,17,0.1,2
260,0.0001407794496852688,10,17,0.1,3
261,0.009212378079920942,10,17,1.0,1
262,0.008374309431234461,10,17,1.0,2
263,0.011173620768397008,10,17,1.0,3
264,0.3180278351427788,10,17,10.0,1
265,0.31019594057174005,10,17,10.0,2
266,0.27446203761320564,10,17,10.0,3
267,5.830144824369651,10,17,100.0,1
268,4.2079323224907705,10,17,100.0,2
269,2.8143918196091677,10,17,100.0,3
270,1.4949588449733597e-06,10,18,0.01,1
271,1.2569286925792622e-06,10,18,0.01,2
272,1.7759723531796112e-06,10,18,0.01,3
273,0.00014573866918973777,10,18,0.1,1
274,0.00012305539432135026,10,18,0.1,2
275,0.00017289896079564215,10,18,0.1,3
276,0.011445634533658131,10,18,1.0,1
277,0.010071993886410193,10,18,1.0,2
278,0.013337233277094462,10,18,1.0,3
279,0.3384260178420667,10,18,10.0,1
280,0.3264131564591122,10,18,10.0,2
281,0.26101472923689073,10,18,10.0,3
282,5.948015326485697,10,18,100.0,1
283,4.023620240150443,10,18,100.0,2
284,2.647365773255174,10,18,100.0,3
285,1.20332886880542e-06,10,19,0.01,1
286,1.1338517676429127e-06,10,19,0.01,2
287,1.4986952345807936e-06,10,19,0.01,3
288,0.00011823247647886614,10,19,0.1,1
289,0.00011176305054658164,10,19,0.1,2
290,0.00014705447578222675,10,19,0.1,3
291,0.010022650440348356,10,19,1.0,1
292,0.009764596789296275,10,19,1.0,2
293,0.012255125281358303,10,19,1.0,3
294,0.3943109957434471,10,19,10.0,1
295,0.3999519468156133,10,19,10.0,2
296,0.3369999181054588,10,19,10.0,3
297,5.668890223552904,10,19,100.0,1
298,4.384379423163718,10,19,100.0,2
299,3.174922084080497,10,19,100.0,3
300,1.4836201705434315e-06,10,20,0.01,1
301,1.3153605065291396e-06,10,20,0.01,2
302,1.690558974587475e-06,10,20,0.01,3
303,0.00014443590227856268,10,20,0.1,1
304,0.00012848102219668867,10,20,0.1,2
305,0.0001644042207269436,10,20,0.1,3
306,0.01124076487807196,10,20,1.0,1
307,0.0103455804802155,10,20,1.0,2
308,0.01260722104572043,10,20,1.0,3
309,0.3598748548067758,10,20,10.0,1
310,0.3677000921830458,10,20,10.0,2
311,0.28485674260716287,10,20,10.0,3
312,5.449853112462425,10,20,100.0,1
313,4.271970782545345,10,20,100.0,2
314,3.1094077835950924,10,20,100.0,3
315,1.096988676417554e-06,10,21,0.01,1
316,1.014121270306867e-06,10,21,0.01,2
317,1.2568832765680327e-06,10,21,0.01,3
318,0.0001065960531545368,10,21,0.1,1
319,9.885420631544628e-05,10,21,0.1,2
320,0.00012193658135473129,10,21,0.1,3
321,0.008113481409511191,10,21,1.0,1
322,0.007769231530765645,10,21,1.0,2
323,0.009112343817943902,10,21,1.0,3
324,0.19989649758890227,10,21,10.0,1
325,0.22169518613046382,10,21,10.0,2
326,0.15887399228142485,10,21,10.0,3
327,4.4882259417301285,10,21,100.0,1
328,2.636729779215555,10,21,100.0,2
329,1.7382008222504797,10,21,100.0,3
330,1.154981649952036e-06,10,22,0.01,1
331,9.354485219978392e-07,10,22,0.01,2
332,1.3773221807511504e-06,10,22,0.01,3
333,0.00011193633937318231,10,22,0.1,1
334,9.093750627520852e-05,10,22,0.1,2
335,0.00013339214420948764,10,22,0.1,3
336,0.00827855113260113,10,22,1.0,1
337,0.006954249573858373,10,22,1.0,2
338,0.009766198538549986,10,22,1.0,3
339,0.1728093386905927,10,22,10.0,1
340,0.18526698499387717,10,22,10.0,2
341,0.13808530987197898,10,22,10.0,3
342,5.0394979494961305,10,22,100.0,1
343,3.11815401522047,10,22,100.0,2
344,1.8622543251834083,10,22,100.0,3
345,1.332636567041856e-06,10,23,0.01,1
346,1.0718824238406532e-06,10,23,0.01,2
347,1.6778911131609675e-06,10,23,0.01,3
348,0.00012937569961913448,10,23,0.1,1
349,0.00010454292524361003,10,23,0.1,2
350,0.00016273499672436742,10,23,0.1,3
351,0.00975550074847293,10,23,1.0,1
352,0.008274330526293588,10,23,1.0,2
353,0.01209928508548419,10,23,1.0,3
354,0.2532069083120504,10,23,10.0,1
355,0.25954858651916846,10,23,10.0,2
356,0.20509982266653992,10,23,10.0,3
357,5.68357286045474,10,23,100.0,1
358,3.3270039426761078,10,23,100.0,2
359,2.0572821048259566,10,23,100.0,3
360,2.6381510249764983e-06,10,24,0.01,1
361,2.565610591295786e-06,10,24,0.01,2
362,2.8022141753680785e-06,10,24,0.01,3
363,0.00025482455626481965,10,24,0.1,1
364,0.000248345059565884,10,24,0.1,2
365,0.0002703299254420699,10,24,0.1,3
366,0.01809368994407329,10,24,1.0,1
367,0.01806944368923154,10,24,1.0,2
368,0.01886375466624468,10,24,1.0,3
369,0.3788868053940039,10,24,10.0,1
370,0.40344700750025797,10,24,10.0,2
371,0.2532241301395022,10,24,10.0,3
372,5.47770064963835,10,24,100.0,1
373,4.512996134427873,10,24,100.0,2
374,3.557730700050432,10,24,100.0,3
375,1.1795037621817328e-06,10,25,0.01,1
376,1.160745493875015e-06,10,25,0.01,2
377,1.2047169413165193e-06,10,25,0.01,3
378,0.00011247165862089681,10,25,0.1,1
379,0.00011086134972808359,10,25,0.1,2
380,0.00011476914651353809,10,25,0.1,3
381,0.0071267302372952715,10,25,1.0,1
382,0.007163822828277024,10,25,1.0,2
383,0.007183807190514813,10,25,1.0,3
384,0.09524457640871858,10,25,10.0,1
385,0.11610151537009296,10,25,10.0,2
386,0.06956272922825768,10,25,10.0,3
387,3.0184946848482492,10,25,100.0,1
388,1.8975915659447118,10,25,100.0,2
389,1.11391066184758,10,25,100.0,3
390,1.2084949296900516e-06,10,26,0.01,1
391,1.0865962906669857e-06,10,26,0.01,2
392,1.4556774248219995e-06,10,26,0.01,3
393,0.00011759379447354862,10,26,0.1,1
394,0.00010609887786402344,10,26,0.1,2
395,0.00014138465553781288,10,26,0.1,3
396,0.009062781972712774,10,26,1.0,1
397,0.008459965630116584,10,26,1.0,2
398,0.010661186654271404,10,26,1.0,3
399,0.24182252084943645,10,26,10.0,1
400,0.25674646462477263,10,26,10.0,2
401,0.1880418707953302,10,26,10.0,3
402,4.815499093802759,10,26,100.0,1
403,3.1298524484056753,10,26,100.0,2
404,2.15898110049909,10,26,100.0,3
405,1.5876694050842577e-06,10,27,0.01,1
406,1.3635154198984867e-06,10,27,0.01,2
407,1.8301981850044058e-06,10,27,0.01,3
408,0.00015486491464400398,10,27,0.1,1
409,0.0001332863232934231,10,27,0.1,2
410,0.00017793716922032132,10,27,0.1,3
411,0.012186304209344127,10,27,1.0,1
412,0.01072365050336304,10,27,1.0,2
413,0.01350846953791418,10,27,1.0,3
414,0.349500639326674,10,27,10.0,1
415,0.3342543787257121,10,27,10.0,2
416,0.24741646762856817,10,27,10.0,3
417,5.622334530245852,10,27,100.0,1
418,4.026855396992535,10,27,100.0,2
419,2.8090895141649828,10,27,100.0,3
420,2.2792865920565064e-06,10,28,0.01,1
421,2.1361735154587502e-06,10,28,0.01,2
422,2.7766456165423392e-06,10,28,0.01,3
423,0.0002242546919663524,10,28,0.1,1
424,0.0002106718828210341,10,28,0.1,2
425,0.0002728268262686129,10,28,0.1,3
426,0.019016429936087223,10,28,1.0,1
427,0.018297844049809546,10,28,1.0,2
428,0.02269268521929657,10,28,1.0,3
429,0.6502860533749641,10,28,10.0,1
430,0.6030980482847126,10,28,10.0,2
431,0.4610858325808316,10,28,10.0,3
432,5.28817113414269,10,28,100.0,1
433,4.521595752308191,10,28,100.0,2
434,3.8731888584374508,10,28,100.0,3
435,1.1195435092384298e-06,10,29,0.01,1
436,9.797959839852322e-07,10,29,0.01,2
437,1.288781189323629e-06,10,29,0.01,3
438,0.00010902584085208111,10,29,0.1,1
439,9.57374486125484e-05,10,29,0.1,2
440,0.00012540546868322622,10,29,0.1,3
441,0.008501912135585304,10,29,1.0,1
442,0.007721162278929453,10,29,1.0,2
443,0.009665914563002254,10,29,1.0,3
444,0.23964977274021623,10,29,10.0,1
445,0.24539241769331643,10,29,10.0,2
446,0.19467993012282836,10,29,10.0,3
447,5.184393128782933,10,29,100.0,1
448,2.991554624324687,10,29,100.0,2
449,1.8433871612851744,10,29,100.0,3
450,2.2532771171701604e-06,10,30,0.01,1
451,2.256836672091811e-06,10,30,0.01,2
452,2.262887922377388e-06,10,30,0.01,3
453,0.00021621928008330044,10,30,0.1,1
454,0.0002168852513259531,10,30,0.1,2
455,0.00021682580517623506,10,30,0.1,3
456,0.014498697026898499,10,30,1.0,1
457,0.014806423962118929,10,30,1.0,2
458,0.014262123237361202,10,30,1.0,3
459,0.26871767528134494,10,30,10.0,1
460,0.29911616507232935,10,30,10.0,2
461,0.17857753034332546,10,30,10.0,3
462,5.52060360321417,10,30,100.0,1
463,3.9752054012207796,10,30,100.0,2
464,2.6233605119094223,10,30,100.0,3
465,1.0766078009233349e-06,10,31,0.01,1
466,1.0783248268753098e-06,10,31,0.01,2
467,1.1410116638188583e-06,10,31,0.01,3
468,0.00010292815064302102,10,31,0.1,1
469,0.00010329836520268226,10,31,0.1,2
470,0.00010907804648763175,10,31,0.1,3
471,0.006718325332464754,10,31,1.0,1
472,0.006900921089805653,10,31,1.0,2
473,0.0071007422881095295,10,31,1.0,3
474,0.1009730732379306,10,31,10.0,1
475,0.12353257443477883,10,31,10.0,2
476,0.08408645599099707,10,31,10.0,3
477,3.2396389969707418,10,31,100.0,1
478,1.919355249512308,10,31,100.0,2
479,1.161026470343165,10,31,100.0,3
480,1.344978096333438e-06,10,32,0.01,1
481,1.2447601661497165e-06,10,32,0.01,2
482,1.3957110258644434e-06,10,32,0.01,3
483,0.00012967577661739116,10,32,0.1,1
484,0.00012026158158472827,10,32,0.1,2
485,0.00013447532875776602,10,32,0.1,3
486,0.009180514214684316,10,32,1.0,1
487,0.008716534797199981,10,32,1.0,2
488,0.009428644136120212,10,32,1.0,3
489,0.18642101092219998,10,32,10.0,1
490,0.20913684765805163,10,32,10.0,2
491,0.14335986767098863,10,32,10.0,3
492,4.6250743125305105,10,32,100.0,1
493,2.8586826989973497,10,32,100.0,2
494,1.7830266688203271,10,32,100.0,3
495,9.885932896885885e-07,10,33,0.01,1
496,8.328805822868657e-07,10,33,0.01,2
497,1.1732045566148486e-06,10,33,0.01,3
498,9.519484176796766e-05,10,33,0.1,1
499,8.053880462780688e-05,10,33,0.1,2
500,0.00011296664287652192,10,33,0.1,3
501,0.0066736139165940525,10,33,1.0,1
502,0.005917822568341835,10,33,1.0,2
503,0.007889488711819936,10,33,1.0,3
504,0.1419647426878161,10,33,10.0,1
505,0.16254749936882915,10,33,10.0,2
506,0.12409722623808594,10,33,10.0,3
507,3.71042870698491,10,33,100.0,1
508,1.9801732637169347,10,33,100.0,2
509,1.2020658853046484,10,33,100.0,3
510,1.8381692534069627e-06,10,34,0.01,1
511,1.6238754672118216e-06,10,34,0.01,2
512,2.103108448281432e-06,10,34,0.01,3
513,0.0001800097735864814,10,34,0.1,1
514,0.0001595011059403323,10,34,0.1,2
515,0.00020555880290995532,10,34,0.1,3
516,0.014730724859627876,10,34,1.0,1
517,0.013449700822047831,10,34,1.0,2
518,0.01642555877815699,10,34,1.0,3
519,0.5298479758874838,10,34,10.0,1
520,0.5043969930468314,10,34,10.0,2
521,0.38211468703737417,10,34,10.0,3
522,5.1942856375985285,10,34,100.0,1
523,4.150879468925909,10,34,100.0,2
524,3.489660402969292,10,34,100.0,3
525,1.9801692825588413e-06,10,35,0.01,1
526,1.8894906015573532e-06,10,35,0.01,2
527,2.3521723484520862e-06,10,35,0.01,3
528,0.00019310230220982022,10,35,0.1,1
529,0.0001846630613261402,10,35,0.1,2
530,0.0002291613120544156,10,35,0.1,3
531,0.015117823575404872,10,35,1.0,1
532,0.014798445115643273,10,35,1.0,2
533,0.017675477858712263,10,35,1.0,3
534,0.42044229680708944,10,35,10.0,1
535,0.42719607260579096,10,35,10.0,2
536,0.30917487279478806,10,35,10.0,3
537,5.689167207740162,10,35,100.0,1
538,4.2047106833077414,10,35,100.0,2
539,3.0864004393105926,10,35,100.0,3
540,1.745014050438809e-06,10,36,0.01,1
541,1.6342109187966747e-06,10,36,0.01,2
542,1.9124527170788497e-06,10,36,0.01,3
543,0.00016863191303225639,10,36,0.1,1
544,0.00015821185748289557,10,36,0.1,2
545,0.00018471761510685525,10,36,0.1,3
546,0.012139827782096362,10,36,1.0,1
547,0.011625539634808581,10,36,1.0,2
548,0.013168475360771481,10,36,1.0,3
549,0.2603501116392093,10,36,10.0,1
550,0.27430634570213924,10,36,10.0,2
551,0.19211950033783864,10,36,10.0,3
552,5.665325513904245,10,36,100.0,1
553,4.023939137046676,10,36,100.0,2
554,2.6504714741022837,10,36,100.0,3
555,6.923558052984724e-07,10,37,0.01,1
556,5.917280290965166e-07,10,37,0.01,2
557,8.196132936788558e-07,10,37,0.01,3
558,6.700261090013954e-05,10,37,0.1,1
559,5.7508705446594754e-05,10,37,0.1,2
560,7.923232040862871e-05,10,37,0.1,3
561,0.004972844882996288,10,37,1.0,1
562,0.004453794977635962,10,37,1.0,2
563,0.005800380853895781,10,37,1.0,3
564,0.13991187664182855,10,37,10.0,1
565,0.14726282017436737,10,37,10.0,2
566,0.1258321603297592,10,37,10.0,3
567,4.12780824892799,10,37,100.0,1
568,2.708113161226783,10,37,100.0,2
569,1.5464621864947068,10,37,100.0,3
570,1.2198027180138071e-06,10,38,0.01,1
571,1.157060291981371e-06,10,38,0.01,2
572,1.2903513670892153e-06,10,38,0.01,3
573,0.00011600609257913369,10,38,0.1,1
574,0.00011013862008068392,10,38,0.1,2
575,0.00012267523746967157,10,38,0.1,3
576,0.0071575541801680576,10,38,1.0,1
577,0.006879390915781047,10,38,1.0,2
578,0.007524176263341786,10,38,1.0,3
579,0.0878023584006142,10,38,10.0,1
580,0.10174503341318539,10,38,10.0,2
581,0.06584538857340849,10,38,10.0,3
582,3.0668102846837275,10,38,100.0,1
583,2.2228271070735164,10,38,100.0,2
584,1.2611145693668133,10,38,100.0,3
585,1.5525763465557008e-06,10,39,0.01,1
586,1.3514889892554671e-06,10,39,0.01,2
587,1.6201733012977115e-06,10,39,0.01,3
588,0.00015073259981253362,10,39,0.1,1
589,0.00013153433499597106,10,39,0.1,2
590,0.00015713167681230544,10,39,0.1,3
591,0.011359642933022513,10,39,1.0,1
592,0.010185751778322448,10,39,1.0,2
593,0.011681731792098304,10,39,1.0,3
594,0.2790127338057088,10,39,10.0,1
595,0.2899142146218808,10,39,10.0,2
596,0.20522906495172055,10,39,10.0,3
597,5.2290043784239995,10,39,100.0,1
598,3.2506361954865386,10,39,100.0,2
599,2.19331266176823,10,39,100.0,3
600,1.277306132800582e-06,10,40,0.01,1
601,1.1983573285842541e-06,10,40,0.01,2
602,1.4427719934317906e-06,10,40,0.01,3
603,0.0001238819104878927,10,40,0.1,1
604,0.0001165225187367766,10,40,0.1,2
605,0.0001397598957915136,10,40,0.1,3
606,0.009258000037629655,10,40,1.0,1
607,0.00895025271242756,10,40,1.0,2
608,0.010287106015523406,10,40,1.0,3
609,0.22866882737667776,10,40,10.0,1
610,0.2537336554252371,10,40,10.0,2
611,0.1806396377997883,10,40,10.0,3
612,5.299701063329691,10,40,100.0,1
613,3.3851182558136785,10,40,100.0,2
614,2.296967452090532,10,40,100.0,3
615,1.1814571438395483e-06,10,41,0.01,1
616,1.1247035848135911e-06,10,41,0.01,2
617,1.267554387673897e-06,10,41,0.01,3
618,0.00011238703027762614,10,41,0.1,1
619,0.00010714073794991508,10,41,0.1,2
620,0.00012056905853796707,10,41,0.1,3
621,0.006946418875916519,10,41,1.0,1
622,0.006747152871215439,10,41,1.0,2
623,0.007432189027577252,10,41,1.0,3
624,0.08253073265744208,10,41,10.0,1
625,0.1055203989753289,10,41,10.0,2
626,0.0669723810945646,10,41,10.0,3
627,3.238023672938273,10,41,100.0,1
628,1.9735072506095013,10,41,100.0,2
629,1.1594571758041048,10,41,100.0,3
630,1.2694936205800977e-06,10,42,0.01,1
631,1.1080291759807404e-06,10,42,0.01,2
632,1.4955455309717536e-06,10,42,0.01,3
633,0.00012367980805916973,10,42,0.1,1
634,0.00010829151866562775,10,42,0.1,2
635,0.00014556434766266335,10,42,0.1,3
636,0.009655917253147309,10,42,1.0,1
637,0.008733983791948244,10,42,1.0,2
638,0.011216698201995001,10,42,1.0,3
639,0.2757910047161421,10,42,10.0,1
640,0.28343930402944767,10,42,10.0,2
641,0.22172301549388962,10,42,10.0,3
642,5.247628512706807,10,42,100.0,1
643,3.682272188349101,10,42,100.0,2
644,2.5557022981632205,10,42,100.0,3
