,message length,m,rep,tau fact.,order
244,0.0075500243472886655,10,12,0.01,1
245,0.007007781818355513,10,12,0.01,2
246,0.00855268853338307,10,12,0.01,3
247,0.01101210572680067,10,12,0.01,4
248,0.11032532125935268,10,12,0.1,1
249,0.1215912323693667,10,12,0.1,2
250,0.1157986950620249,10,12,0.1,3
251,0.10628592518501101,10,12,0.1,4
252,2.491135847018017,10,12,1.0,1
253,1.1638575906173787,10,12,1.0,2
254,0.73599381640789,10,12,1.0,3
255,0.5607152519190404,10,12,1.0,4
256,5.706860087012494,10,12,10.0,1
257,5.706441713382319,10,12,10.0,2
258,5.704482592952474,10,12,10.0,3
259,5.700201613788173,10,12,10.0,4
260,0.00012274714139189763,10,13,0.001,1
261,0.00010048163871901813,10,13,0.001,2
262,0.00012452535352971625,10,13,0.001,3
263,0.0001826296355309509,10,13,0.001,4
264,0.006947250467543525,10,13,0.01,1
265,0.006388294069500253,10,13,0.01,2
266,0.008071170793895533,10,13,0.01,3
267,0.010500099949601882,10,13,0.01,4
268,0.10123327860170618,10,13,0.1,1
269,0.10979467796597714,10,13,0.1,2
270,0.10597550448713822,10,13,0.1,3
271,0.09903432984802141,10,13,0.1,4
272,2.3027758152045705,10,13,1.0,1
273,1.1161282012257396,10,13,1.0,2
274,0.7270034872418067,10,13,1.0,3
275,0.5614297083193129,10,13,1.0,4
276,5.707873865437899,10,13,10.0,1
277,5.707292968579253,10,13,10.0,2
278,5.704690569873082,10,13,10.0,3
279,5.6990890189722,10,13,10.0,4
280,0.00012528031394838657,10,14,0.001,1
281,0.00010577765103799569,10,14,0.001,2
282,0.00012059571458999246,10,14,0.001,3
283,0.00018200978723115213,10,14,0.001,4
284,0.006975280564251268,10,14,0.01,1
285,0.006547787601262181,10,14,0.01,2
286,0.007870522813600032,10,14,0.01,3
287,0.010343613082152814,10,14,0.01,4
288,0.10515907270790317,10,14,0.1,1
289,0.11585709556952323,10,14,0.1,2
290,0.11350122735512172,10,14,0.1,3
291,0.10385368232639713,10,14,0.1,4
292,2.3031585551691043,10,14,1.0,1
293,1.1428550833957765,10,14,1.0,2
294,0.7454720135674717,10,14,1.0,3
295,0.5623852242298133,10,14,1.0,4
296,5.706430455662829,10,14,10.0,1
297,5.706045890594384,10,14,10.0,2
298,5.704383447322532,10,14,10.0,3
299,5.700706622035205,10,14,10.0,4
300,0.00013598960514044078,10,15,0.001,1
301,0.00011313454887813476,10,15,0.001,2
302,0.00013496880771454375,10,15,0.001,3
303,0.00020047942705225807,10,15,0.001,4
304,0.007309680291301999,10,15,0.01,1
305,0.006937841802732264,10,15,0.01,2
306,0.008547274880110714,10,15,0.01,3
307,0.011035550426002239,10,15,0.01,4
308,0.10422251373089657,10,15,0.1,1
309,0.11462614704927432,10,15,0.1,2
310,0.11193722403173287,10,15,0.1,3
311,0.10314862457971152,10,15,0.1,4
312,2.5223716511597942,10,15,1.0,1
313,1.1735213583735153,10,15,1.0,2
314,0.7692879434868714,10,15,1.0,3
315,0.5941351826451493,10,15,1.0,4
316,5.707821187393014,10,15,10.0,1
317,5.707108054289293,10,15,10.0,2
318,5.70461209956942,10,15,10.0,3
319,5.699377007895079,10,15,10.0,4
320,0.00011888827940733163,10,16,0.001,1
321,9.812120269771935e-05,10,16,0.001,2
322,0.00011705087764601885,10,16,0.001,3
323,0.00017414101844082097,10,16,0.001,4
324,0.006700770489279792,10,16,0.01,1
325,0.006180598879575689,10,16,0.01,2
326,0.007645266782736127,10,16,0.01,3
327,0.009998619457359581,10,16,0.01,4
328,0.10058230730077747,10,16,0.1,1
329,0.10889367783036585,10,16,0.1,2
330,0.10678105897071102,10,16,0.1,3
331,0.09974234465656906,10,16,0.1,4
332,2.1003606040755742,10,16,1.0,1
333,1.0636154849959176,10,16,1.0,2
334,0.688008938907319,10,16,1.0,3
335,0.5298192324231152,10,16,1.0,4
336,5.7074527071237595,10,16,10.0,1
337,5.7069223900340535,10,16,10.0,2
338,5.70459887957655,10,16,10.0,3
339,5.6995710357053415,10,16,10.0,4
340,0.00011195402098105114,10,17,0.001,1
341,9.27472943528275e-05,10,17,0.001,2
342,0.00010668989056431336,10,17,0.001,3
343,0.00016239015895180842,10,17,0.001,4
344,0.006407915827088204,10,17,0.01,1
345,0.005914818348570329,10,17,0.01,2
346,0.007155345119896562,10,17,0.01,3
347,0.009519146380666754,10,17,0.01,4
348,0.09588936178318584,10,17,0.1,1
349,0.10760694084236656,10,17,0.1,2
350,0.10708117845291595,10,17,0.1,3
351,0.09799927161968647,10,17,0.1,4
352,2.1001239576122117,10,17,1.0,1
353,1.0552160712542888,10,17,1.0,2
354,0.69907097840956,10,17,1.0,3
355,0.5372089957562096,10,17,1.0,4
356,5.707719295556186,10,17,10.0,1
357,5.707129641606498,10,17,10.0,2
358,5.704654057322909,10,17,10.0,3
359,5.699283412324179,10,17,10.0,4
360,0.00011950355802987228,10,18,0.001,1
361,9.808312321652607e-05,10,18,0.001,2
362,0.00011592142582122697,10,18,0.001,3
363,0.0001732846807893651,10,18,0.001,4
364,0.0067484053223189865,10,18,0.01,1
365,0.0061949639300715184,10,18,0.01,2
366,0.007643713067667181,10,18,0.01,3
367,0.01000917762748088,10,18,0.01,4
368,0.10468416264229595,10,18,0.1,1
369,0.11565925862533698,10,18,0.1,2
370,0.1122132672082336,10,18,0.1,3
371,0.10473792149941463,10,18,0.1,4
372,2.2729533704027958,10,18,1.0,1
373,1.1302658761192683,10,18,1.0,2
374,0.7371157753842051,10,18,1.0,3
375,0.5726749944979019,10,18,1.0,4
376,5.70823291347759,10,18,10.0,1
377,5.7074685853200675,10,18,10.0,2
378,5.704708322348684,10,18,10.0,3
379,5.6988875246171515,10,18,10.0,4
380,0.00011561655712869282,10,19,0.001,1
381,9.545981699629266e-05,10,19,0.001,2
382,0.00011243188818432781,10,19,0.001,3
383,0.0001677509463036131,10,19,0.001,4
384,0.006335294656290274,10,19,0.01,1
385,0.005917046557013509,10,19,0.01,2
386,0.007300654547580681,10,19,0.01,3
387,0.009483320124828332,10,19,0.01,4
388,0.10101436808096081,10,19,0.1,1
389,0.11095210279114523,10,19,0.1,2
390,0.10964392079286878,10,19,0.1,3
391,0.10324940196473342,10,19,0.1,4
392,2.0830058337116686,10,19,1.0,1
393,1.0554797516572096,10,19,1.0,2
394,0.6886159854887298,10,19,1.0,3
395,0.5272434126892644,10,19,1.0,4
396,5.707996067848117,10,19,10.0,1
397,5.707272953228282,10,19,10.0,2
398,5.704661749714806,10,19,10.0,3
399,5.6991353870349,10,19,10.0,4
400,0.00012620181877709413,10,20,0.001,1
401,0.00010263184191881478,10,20,0.001,2
402,0.00012255139383773178,10,20,0.001,3
403,0.00018211878047758034,10,20,0.001,4
404,0.006801589314990166,10,20,0.01,1
405,0.006272472232410536,10,20,0.01,2
406,0.007715775646155806,10,20,0.01,3
407,0.010045494981717695,10,20,0.01,4
408,0.10024277016856148,10,20,0.1,1
409,0.11111909817126928,10,20,0.1,2
410,0.10843892930002239,10,20,0.1,3
411,0.10063303228709763,10,20,0.1,4
412,2.1828782817343235,10,20,1.0,1
413,1.081186166991322,10,20,1.0,2
414,0.6972845215653868,10,20,1.0,3
415,0.5355213222180124,10,20,1.0,4
416,5.707594912305605,10,20,10.0,1
417,5.707098679389869,10,20,10.0,2
418,5.7046615431736525,10,20,10.0,3
419,5.6993057896748915,10,20,10.0,4
420,0.000133911643288704,10,21,0.001,1
421,0.00011237042063165156,10,21,0.001,2
422,0.0001362865767325118,10,21,0.001,3
423,0.00019920805459783253,10,21,0.001,4
424,0.007290683685352125,10,21,0.01,1
425,0.006943825480437945,10,21,0.01,2
426,0.008572054141331439,10,21,0.01,3
427,0.011035657498981166,10,21,0.01,4
428,0.10819375751941859,10,21,0.1,1
429,0.11606423285635191,10,21,0.1,2
430,0.11169802686828262,10,21,0.1,3
431,0.10344196930818406,10,21,0.1,4
432,2.5069613851956607,10,21,1.0,1
433,1.1900107927939514,10,21,1.0,2
434,0.7643668511970003,10,21,1.0,3
435,0.5814705852591215,10,21,1.0,4
436,5.7068915031801755,10,21,10.0,1
437,5.706423437080281,10,21,10.0,2
438,5.704463114589686,10,21,10.0,3
439,5.700251107897599,10,21,10.0,4
440,0.0001317502233222599,10,22,0.001,1
441,0.00010902595241621058,10,22,0.001,2
442,0.00013502941758758435,10,22,0.001,3
443,0.0001972973968396019,10,22,0.001,4
444,0.006707293642192049,10,22,0.01,1
445,0.006453621526155586,10,22,0.01,2
446,0.008098396419093774,10,22,0.01,3
447,0.010305699091318843,10,22,0.01,4
448,0.1023450568448207,10,22,0.1,1
449,0.11122685580115478,10,22,0.1,2
450,0.11093077546828689,10,22,0.1,3
451,0.10588803196831265,10,22,0.1,4
452,2.4070867128462967,10,22,1.0,1
453,1.1449351357012258,10,22,1.0,2
454,0.7486700312503661,10,22,1.0,3
455,0.5735832679831505,10,22,1.0,4
456,5.707023251610638,10,22,10.0,1
457,5.706607347977917,10,22,10.0,2
458,5.704531708763614,10,22,10.0,3
459,5.6999623632753815,10,22,10.0,4
460,0.00011082363904745679,10,23,0.001,1
461,9.615632206072186e-05,10,23,0.001,2
462,0.0001159236100223976,10,23,0.001,3
463,0.0001682603314732134,10,23,0.001,4
464,0.006663631996531021,10,23,0.01,1
465,0.00639498568395318,10,23,0.01,2
466,0.007878000671593829,10,23,0.01,3
467,0.01022425234514035,10,23,0.01,4
468,0.10645925744861652,10,23,0.1,1
469,0.11583059014305767,10,23,0.1,2
470,0.11311113557428906,10,23,0.1,3
471,0.10655792617281357,10,23,0.1,4
472,2.3979870745910197,10,23,1.0,1
473,1.1778643298923108,10,23,1.0,2
474,0.758252681347486,10,23,1.0,3
475,0.5804127201410632,10,23,1.0,4
476,5.707125004457926,10,23,10.0,1
477,5.706560039381346,10,23,10.0,2
478,5.704489295858047,10,23,10.0,3
479,5.700066470536901,10,23,10.0,4
480,0.00012860652959391372,10,24,0.001,1
481,0.0001066907921541578,10,24,0.001,2
482,0.00012712675839600396,10,24,0.001,3
483,0.0001883793908863396,10,24,0.001,4
484,0.006786824940778247,10,24,0.01,1
485,0.006446986087578686,10,24,0.01,2
486,0.007901212711735366,10,24,0.01,3
487,0.010145494508424946,10,24,0.01,4
488,0.10670815769559769,10,24,0.1,1
489,0.11686915885354163,10,24,0.1,2
490,0.1159080514133042,10,24,0.1,3
491,0.10880718422108693,10,24,0.1,4
492,2.343282719171297,10,24,1.0,1
493,1.120155281871365,10,24,1.0,2
494,0.7173822932684764,10,24,1.0,3
495,0.5521066682387055,10,24,1.0,4
496,5.706783709492456,10,24,10.0,1
497,5.7063237939363765,10,24,10.0,2
498,5.704441441753398,10,24,10.0,3
499,5.700362108018171,10,24,10.0,4
500,0.0001346005911046777,10,25,0.001,1
501,0.00011282023757970203,10,25,0.001,2
502,0.00013581994435267822,10,25,0.001,3
503,0.000200853235917009,10,25,0.001,4
504,0.007258969145237302,10,25,0.01,1
505,0.006920368856822861,10,25,0.01,2
506,0.008566758389469516,10,25,0.01,3
507,0.011037251685356964,10,25,0.01,4
508,0.10571639691487181,10,25,0.1,1
509,0.11541633242991398,10,25,0.1,2
510,0.11330167963720052,10,25,0.1,3
511,0.10464694404829977,10,25,0.1,4
512,2.568622567339233,10,25,1.0,1
513,1.2042293085260998,10,25,1.0,2
514,0.7640588769238322,10,25,1.0,3
515,0.5872652701715584,10,25,1.0,4
516,5.705747291743953,10,25,10.0,1
517,5.705501857100793,10,25,10.0,2
518,5.704259131709622,10,25,10.0,3
519,5.701390573622219,10,25,10.0,4
520,0.0023329226610489685,10,26,0.001,1
521,0.0020518820627671956,10,26,0.001,2
522,0.0025791350899307206,10,26,0.001,3
523,0.0035440185884327846,10,26,0.001,4
524,0.0441398034448328,10,26,0.01,1
525,0.05171691306829204,10,26,0.01,2
526,0.056172080973591415,10,26,0.01,3
527,0.057316977704886085,10,26,0.01,4
528,0.6879952875651991,10,26,0.1,1
529,0.4872607233124627,10,26,0.1,2
530,0.37955603321326215,10,26,0.1,3
531,0.31003988979478425,10,26,0.1,4
532,7.051711053561817,10,26,1.0,1
533,5.823663464582143,10,26,1.0,2
534,5.170946960898046,10,26,1.0,3
535,4.496123632099464,10,26,1.0,4
536,5.704328423027338,10,26,10.0,1
537,5.7041878926928815,10,26,10.0,2
538,5.703866585189708,10,26,10.0,3
539,5.70328309706996,10,26,10.0,4
540,0.00011572823479645902,10,27,0.001,1
541,9.785670053230958e-05,10,27,0.001,2
542,0.00011847223354753342,10,27,0.001,3
543,0.0001745099549035345,10,27,0.001,4
544,0.00662318998916521,10,27,0.01,1
545,0.006276851659798552,10,27,0.01,2
546,0.007704861435605212,10,27,0.01,3
547,0.01006595815214073,10,27,0.01,4
548,0.09846969318203172,10,27,0.1,1
549,0.10732422335993042,10,27,0.1,2
550,0.10499710873785989,10,27,0.1,3
551,0.09696269192265561,10,27,0.1,4
552,2.125159696623164,10,27,1.0,1
553,1.060848679124114,10,27,1.0,2
554,0.7153944709595744,10,27,1.0,3
555,0.5585717238855521,10,27,1.0,4
556,5.707645249228014,10,27,10.0,1
557,5.70705280696369,10,27,10.0,2
558,5.70462413306547,10,27,10.0,3
559,5.6993973482814395,10,27,10.0,4
560,0.0001538853387121862,10,28,0.001,1
561,0.00012985659754701298,10,28,0.001,2
562,0.0001573881661414006,10,28,0.001,3
563,0.00023020629223857725,10,28,0.001,4
564,0.008094970024729649,10,28,0.01,1
565,0.007821808805365201,10,28,0.01,2
566,0.009652701646521863,10,28,0.01,3
567,0.012289548174815756,10,28,0.01,4
568,0.1258258106885648,10,28,0.1,1
569,0.13104325160064392,10,28,0.1,2
570,0.12595015914229604,10,28,0.1,3
571,0.1170596114650202,10,28,0.1,4
572,3.0212157369031747,10,28,1.0,1
573,1.3736016664151482,10,28,1.0,2
574,0.8512446288158617,10,28,1.0,3
575,0.6491556137511463,10,28,1.0,4
576,5.704886454589097,10,28,10.0,1
577,5.704723887254405,10,28,10.0,2
578,5.704050697332043,10,28,10.0,3
579,5.702437448229098,10,28,10.0,4
580,0.00012886359101000472,10,29,0.001,1
581,0.00010646940021863394,10,29,0.001,2
582,0.00012340770952243632,10,29,0.001,3
583,0.0001855048960441863,10,29,0.001,4
584,0.007034860600358201,10,29,0.01,1
585,0.006519175080572361,10,29,0.01,2
586,0.007907593218965772,10,29,0.01,3
587,0.010317256820567167,10,29,0.01,4
588,0.10494138207625589,10,29,0.1,1
589,0.1148883209529584,10,29,0.1,2
590,0.11054388718736809,10,29,0.1,3
591,0.10205248926938548,10,29,0.1,4
592,2.2510869571226886,10,29,1.0,1
593,1.1122465236056525,10,29,1.0,2
594,0.7071594810101419,10,29,1.0,3
595,0.5426636654211539,10,29,1.0,4
596,5.706824325896215,10,29,10.0,1
597,5.706357516089996,10,29,10.0,2
598,5.7044551886542125,10,29,10.0,3
599,5.700304019014222,10,29,10.0,4
600,0.00013800882971502088,10,30,0.001,1
601,0.00011293710664586273,10,30,0.001,2
602,0.0001372247058504389,10,30,0.001,3
603,0.00020375566299613013,10,30,0.001,4
604,0.007125069087689093,10,30,0.01,1
605,0.006689503443065261,10,30,0.01,2
606,0.008267872893259944,10,30,0.01,3
607,0.010673366630492787,10,30,0.01,4
608,0.10431445552365495,10,30,0.1,1
609,0.11044260555437016,10,30,0.1,2
610,0.10549489338418071,10,30,0.1,3
611,0.09684912258303413,10,30,0.1,4
612,2.2982915656651612,10,30,1.0,1
613,1.1314942564189667,10,30,1.0,2
614,0.746329619523191,10,30,1.0,3
615,0.5791570478196082,10,30,1.0,4
616,5.706476319066679,10,30,10.0,1
617,5.706113305928213,10,30,10.0,2
618,5.704402660877252,10,30,10.0,3
619,5.700614233693265,10,30,10.0,4
620,0.00011733889207358322,10,31,0.001,1
621,9.853185695680652e-05,10,31,0.001,2
622,0.00011867950507888497,10,31,0.001,3
623,0.0001746092241763364,10,31,0.001,4
624,0.006500686091189034,10,31,0.01,1
625,0.006178148901179272,10,31,0.01,2
626,0.007643219261209934,10,31,0.01,3
627,0.009899500199077593,10,31,0.01,4
628,0.09954389092481333,10,31,0.1,1
629,0.10816724502733495,10,31,0.1,2
630,0.10793442641106614,10,31,0.1,3
631,0.10194210629409284,10,31,0.1,4
632,2.154682841209943,10,31,1.0,1
633,1.0824223859622788,10,31,1.0,2
634,0.7267155331107176,10,31,1.0,3
635,0.5622886928075141,10,31,1.0,4
636,5.708072788200981,10,31,10.0,1
637,5.707382640216593,10,31,10.0,2
638,5.704707749831215,10,31,10.0,3
639,5.6989494773736,10,31,10.0,4
640,0.00013749388003796506,10,32,0.001,1
641,0.00011254793212700856,10,32,0.001,2
642,0.0001371352541886528,10,32,0.001,3
643,0.00020312058712335102,10,32,0.001,4
644,0.007158935051519891,10,32,0.01,1
645,0.006713272115382059,10,32,0.01,2
646,0.008367116227485535,10,32,0.01,3
647,0.010764639264543518,10,32,0.01,4
648,0.10426003498293179,10,32,0.1,1
649,0.11133298704257139,10,32,0.1,2
650,0.1073971139036426,10,32,0.1,3
651,0.09952044137838989,10,32,0.1,4
652,2.3695381875959467,10,32,1.0,1
653,1.152438459040881,10,32,1.0,2
654,0.7596519200422642,10,32,1.0,3
655,0.5907854724850852,10,32,1.0,4
656,5.707699158395872,10,32,10.0,1
657,5.707076053841677,10,32,10.0,2
658,5.70462133137617,10,32,10.0,3
659,5.69938844186918,10,32,10.0,4
660,0.00013072479460162975,10,33,0.001,1
661,0.00010682721739905393,10,33,0.001,2
662,0.00012707657410897244,10,33,0.001,3
663,0.00018988957750032398,10,33,0.001,4
