(137, 159)
(137, 168)
(137, 172)
(137, 177)
(137, 190)
(137, 195)
(137, 196)
(138, 154)
(138, 162)
(138, 170)
(138, 180)
(138, 194)
(139, 142)
(139, 150)
(139, 178)
(139, 182)
(139, 183)
(139, 193)
(140, 146)
(140, 161)
(140, 168)
(140, 174)
(140, 183)
(140, 185)
(140, 187)
(140, 190)
(141, 153)
(141, 154)
(141, 158)
(141, 163)
(141, 172)
(141, 180)
(141, 185)
(141, 191)
(142, 145)
(142, 173)
(142, 177)
(142, 178)
(142, 187)
(142, 194)
(142, 196)
(143, 152)
(143, 174)
(143, 175)
(143, 179)
(144, 151)
(144, 176)
(144, 188)
(144, 194)
(145, 146)
(145, 147)
(145, 150)
(145, 154)
(145, 169)
(145, 173)
(145, 199)
(146, 154)
(146, 161)
(146, 174)
(146, 188)
(146, 190)
(146, 191)
(146, 199)
(147, 160)
(147, 164)
(147, 174)
(147, 178)
(147, 183)
(148, 170)
(148, 173)
(149, 156)
(149, 164)
(149, 182)
(149, 183)
(149, 188)
(149, 189)
(150, 175)
(150, 176)
(151, 161)
(151, 164)
(151, 172)
(151, 192)
(152, 164)
(152, 165)
(152, 178)
(152, 180)
(152, 186)
(152, 193)
(152, 198)
(152, 199)
(153, 179)
(153, 181)
(153, 182)
(153, 191)
(153, 192)
(153, 193)
(153, 199)
(154, 173)
(154, 189)
(154, 196)
(155, 167)
(155, 180)
(155, 181)
(155, 183)
(155, 184)
(155, 197)
(156, 169)
(156, 174)
(156, 188)
(156, 193)
(156, 197)
(157, 163)
(157, 166)
(157, 167)
(157, 174)
(157, 181)
(157, 197)
(158, 166)
(158, 169)
(158, 176)
(158, 178)
(158, 180)
(158, 184)
(158, 192)
(159, 165)
(159, 167)
(159, 174)
(159, 176)
(159, 185)
(160, 168)
(160, 189)
(161, 165)
(161, 169)
(161, 181)
(161, 191)
(161, 192)
(161, 196)
(161, 198)
(163, 180)
(163, 194)
(163, 198)
(164, 184)
(164, 192)
(164, 195)
(165, 173)
(165, 185)
(165, 197)
(165, 198)
(166, 191)
(167, 170)
(167, 182)
(167, 197)
(168, 173)
(168, 178)
(168, 179)
(168, 185)
(168, 189)
(169, 172)
(169, 184)
(170, 174)
(170, 182)
(170, 185)
(171, 193)
(171, 197)
(172, 173)
(172, 178)
(172, 194)
(172, 195)
(173, 180)
(173, 191)
(174, 177)
(174, 186)
(174, 188)
(174, 189)
(174, 193)
(174, 195)
(175, 176)
(175, 191)
(175, 199)
(176, 177)
(176, 181)
(176, 183)
(178, 197)
(179, 182)
(180, 185)
(181, 191)
(182, 183)
(182, 195)
(185, 192)
(185, 193)
(185, 197)
(185, 199)
(186, 197)
(187, 194)
(189, 197)
(189, 199)
(190, 195)
(191, 199)
(194, 198)
(196, 197)
(196, 198)
(197, 199)
(198, 199)
(0, 20, 36)
(0, 23, 44)
(0, 25, 90)
(0, 26, 150)
(0, 29, 33)
(0, 38, 70)
(0, 39, 100)
(0, 44, 151)
(0, 47, 91)
(0, 50, 55)
(0, 58, 134)
(0, 63, 183)
(0, 70, 106)
(0, 74, 106)
(0, 83, 100)
(0, 85, 109)
(0, 119, 138)
(0, 159, 188)
(1, 4, 91)
(1, 14, 80)
(1, 29, 88)
(1, 48, 79)
(1, 49, 156)
(1, 57, 116)
(1, 58, 194)
(1, 67, 109)
(1, 76, 93)
(1, 90, 196)
(1, 92, 191)
(1, 93, 103)
(1, 106, 176)
(1, 112, 183)
(1, 114, 150)
